in:FloorCount,in:Area,in:Aspect_Ratio,in:Offset,in:Orientation,in:Height,in:Window_Wall_Ratio,in:Window_Height,in:Sill_Height,in:Infiltration,in:R_value_Wall,in:R_value_Roof,in:Glazing_Type,in:Shading_depth,in:Outside_Air_Core,in:Outside_Air_Perimeter,in:Internal_Load_Core,in:Internal_Load_Perimeter,in:Comfort_Range,in:HVAC_Systems,out:unmet_cooling_hours,out:eui,out:lighting_power_density,out:daylight_factor,out:heating,out:unmet_heating_hours,out:cooling
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,162.17,432.36,10.7639,0.25,186.65,260.5,131.01
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,833.67,10.7639,0.25,632.2,256.33,162.02
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,407.86,10.7639,0.25,178.29,188.17,74.71
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,171.5,675.12,10.7639,0.25,467.71,274.67,133.0
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,691.0,10.7639,0.25,475.79,418.83,148.61
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,320.69,10.7639,0.25,96.8,181.5,70.02
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,110.5,412.43,10.7639,0.25,168.58,202.67,128.54
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,774.78,10.7639,0.25,572.41,418.83,154.96
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,371.99,10.7639,0.25,140.3,185.33,71.92
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,125.17,654.42,10.7639,0.25,450.26,243.67,128.94
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,754.56,10.7639,0.25,541.97,256.33,155.17
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,355.41,10.7639,0.25,134.07,187.67,72.74
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,162.17,432.36,10.7639,0.25,186.65,260.5,131.01
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,833.67,10.7639,0.25,632.2,256.33,162.02
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,407.86,10.7639,0.25,178.29,188.17,74.71
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,171.5,675.12,10.7639,0.25,467.71,274.67,133.0
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,691.0,10.7639,0.25,475.79,418.83,148.61
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,320.69,10.7639,0.25,96.8,181.5,70.02
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,110.5,412.43,10.7639,0.25,168.58,202.67,128.54
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,774.78,10.7639,0.25,572.41,418.83,154.96
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,371.99,10.7639,0.25,140.3,185.33,71.92
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,125.17,654.42,10.7639,0.25,450.26,243.67,128.94
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,859.92,10.7639,0.25,624.51,247.67,181.28
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,916.2,10.7639,0.25,684.03,247.67,190.05
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,861.14,10.7639,0.25,626.86,401.83,184.17
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,859.92,10.7639,0.25,624.51,247.67,181.28
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,916.2,10.7639,0.25,684.03,247.67,190.05
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,802.29,10.7639,0.25,563.47,401.83,175.97
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,861.14,10.7639,0.25,626.86,401.83,184.17
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,45.17,661.56,10.7639,0.25,470.81,274.67,130.56
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,316.8,10.7639,0.25,123.17,194.67,56.43
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,155.17,392.84,10.7639,0.25,183.02,357.17,101.7
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,45.17,767.88,10.7639,0.25,596.1,274.83,136.43
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,370.92,10.7639,0.25,168.54,194.0,59.41
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,130.17,636.65,10.7639,0.25,464.37,369.17,104.7
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,102.5,590.71,10.7639,0.25,398.05,449.0,122.59
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,278.64,10.7639,0.25,83.6,182.67,52.78
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,163.67,370.42,10.7639,0.25,164.72,349.67,97.37
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,102.5,705.4,10.7639,0.25,533.99,449.17,128.29
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.67,331.66,10.7639,0.25,128.32,189.0,55.79
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,103.33,613.47,10.7639,0.25,446.91,380.33,98.59
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,45.17,661.56,10.7639,0.25,470.81,274.67,130.56
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,316.8,10.7639,0.25,123.17,194.67,56.43
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,155.17,392.84,10.7639,0.25,183.02,357.17,101.7
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,45.17,767.88,10.7639,0.25,596.1,274.83,136.43
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,370.92,10.7639,0.25,168.54,194.0,59.41
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,130.17,636.65,10.7639,0.25,464.37,369.17,104.7
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,102.5,590.71,10.7639,0.25,398.05,449.0,122.59
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,278.64,10.7639,0.25,83.6,182.67,52.78
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,163.67,370.42,10.7639,0.25,164.72,349.67,97.37
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,102.5,705.4,10.7639,0.25,533.99,449.17,128.29
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.67,331.66,10.7639,0.25,128.32,189.0,55.79
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,103.33,613.47,10.7639,0.25,446.91,380.33,98.59
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,102.67,772.95,10.7639,0.25,556.69,268.33,158.98
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,355.27,10.7639,0.25,131.0,187.67,73.17
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,209.83,433.93,10.7639,0.25,185.74,368.17,131.62
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,102.67,847.94,10.7639,0.25,641.46,268.33,166.11
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,407.44,10.7639,0.25,175.2,186.67,75.22
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,155.5,676.65,10.7639,0.25,466.73,397.0,133.63
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.5,707.98,10.7639,0.25,489.12,428.83,152.26
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,320.47,10.7639,0.25,94.01,179.67,70.31
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,242.67,413.83,10.7639,0.25,168.08,359.0,128.85
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.5,788.46,10.7639,0.25,581.31,428.83,158.89
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,371.46,10.7639,0.25,137.37,183.0,72.26
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,165.33,655.76,10.7639,0.25,449.72,394.33,129.23
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,102.67,772.95,10.7639,0.25,556.7,268.33,158.98
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,355.27,10.7639,0.25,131.0,187.67,73.17
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,209.83,433.93,10.7639,0.25,185.74,368.17,131.62
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,102.67,847.94,10.7639,0.25,641.46,268.33,166.11
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,407.44,10.7639,0.25,175.2,186.67,75.22
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,155.5,676.65,10.7639,0.25,466.73,397.0,133.63
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.5,707.98,10.7639,0.25,489.12,428.83,152.26
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,320.47,10.7639,0.25,94.01,179.67,70.31
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,242.67,413.83,10.7639,0.25,168.08,359.0,128.85
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.5,788.46,10.7639,0.25,581.31,428.83,158.89
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,371.46,10.7639,0.25,137.37,183.0,72.26
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,165.33,655.76,10.7639,0.25,449.72,394.33,129.23
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,42.17,582.79,10.7639,0.25,407.69,271.67,112.28
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,302.92,10.7639,0.25,126.03,197.67,51.61
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,167.83,375.12,10.7639,0.25,185.35,345.83,92.28
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,42.17,721.68,10.7639,0.25,573.09,272.5,118.67
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,359.82,10.7639,0.25,173.15,196.5,54.87
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,180.33,632.18,10.7639,0.25,479.32,361.17,98.3
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,100.0,508.87,10.7639,0.25,332.78,437.67,103.46
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,263.97,10.7639,0.25,85.9,184.0,48.28
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,178.83,352.56,10.7639,0.25,167.36,347.17,87.82
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,100.0,658.62,10.7639,0.25,511.65,445.17,109.99
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,11.17,319.92,10.7639,0.25,132.45,190.83,51.55
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,167.67,609.52,10.7639,0.25,462.32,375.0,92.73
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,42.17,582.79,10.7639,0.25,407.69,271.67,112.28
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,302.92,10.7639,0.25,126.03,197.67,51.61
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,167.83,375.12,10.7639,0.25,185.35,345.83,92.28
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,42.17,721.68,10.7639,0.25,573.09,272.5,118.67
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,359.82,10.7639,0.25,173.15,196.5,54.87
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,180.33,632.18,10.7639,0.25,479.32,361.17,98.3
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,100.0,508.87,10.7639,0.25,332.78,437.67,103.46
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,263.97,10.7639,0.25,85.9,184.0,48.28
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,178.83,352.56,10.7639,0.25,167.36,347.17,87.82
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,100.0,658.62,10.7639,0.25,511.65,445.17,109.99
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,11.17,319.92,10.7639,0.25,132.45,190.83,51.55
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,167.67,609.52,10.7639,0.25,462.32,375.0,92.73
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,100.17,667.87,10.7639,0.25,471.24,265.17,135.13
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,336.34,10.7639,0.25,134.46,187.83,66.51
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,235.17,410.09,10.7639,0.25,189.14,357.0,117.79
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,100.17,775.44,10.7639,0.25,597.26,265.17,141.73
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,391.6,10.7639,0.25,180.49,187.33,68.89
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,225.17,666.45,10.7639,0.25,482.76,383.33,123.28
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.17,598.88,10.7639,0.25,400.61,418.0,127.42
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,300.61,10.7639,0.25,96.92,181.0,63.84
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,268.0,389.4,10.7639,0.25,171.91,355.5,114.33
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.17,714.46,10.7639,0.25,536.96,418.0,133.7
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,1.0,354.73,10.7639,0.25,142.2,183.17,66.13
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,243.17,645.64,10.7639,0.25,466.27,386.67,118.92
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,100.17,667.87,10.7639,0.25,471.24,265.17,135.13
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,336.34,10.7639,0.25,134.46,187.83,66.51
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,235.17,410.09,10.7639,0.25,189.14,357.0,117.79
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,100.17,775.44,10.7639,0.25,597.26,265.17,141.73
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,391.6,10.7639,0.25,180.49,187.33,68.89
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,225.17,666.45,10.7639,0.25,482.76,383.33,123.28
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.17,598.88,10.7639,0.25,400.61,418.0,127.42
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,300.61,10.7639,0.25,96.92,181.0,63.84
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,268.0,389.4,10.7639,0.25,171.91,355.5,114.33
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,161.17,714.46,10.7639,0.25,536.96,418.0,133.7
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,1.0,354.73,10.7639,0.25,142.2,183.17,66.13
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,243.17,645.64,10.7639,0.25,466.27,386.67,118.92
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,148.83,751.69,10.7639,0.25,535.24,257.17,156.72
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,203.67,687.79,10.7639,0.25,469.28,399.17,149.96
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,148.83,751.69,10.7639,0.25,535.24,257.17,156.72
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,658.92,10.7639,0.25,470.3,264.33,130.61
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,320.38,10.7639,0.25,128.1,197.83,57.58
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,151.67,394.59,10.7639,0.25,184.83,231.0,103.87
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,774.75,10.7639,0.25,607.11,264.33,136.77
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,377.03,10.7639,0.25,175.35,197.33,60.57
1,1250,1.5,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,192.33,649.77,10.7639,0.25,479.23,235.0,107.12
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,587.81,10.7639,0.25,396.96,435.83,122.77
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,281.49,10.7639,0.25,87.53,185.0,54.04
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,88.33,371.82,10.7639,0.25,165.75,185.33,99.77
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,711.59,10.7639,0.25,543.85,435.83,128.77
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,337.13,10.7639,0.25,134.15,192.33,57.1
1,1250,1.5,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,128.83,626.21,10.7639,0.25,460.97,210.33,101.2
1,1250,1.5,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,658.92,10.7639,0.25,470.3,264.33,130.61
